province,projection_scenario,timepoint,sex,age,delta_n,prop_migrants_birth,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
BC,past,2001-01-01T00:00:00,F,1,377.17961000000287,0.009374182572820432,0.012984013163042254,0.0,0.0
BC,past,2001-01-01T00:00:00,F,2,225.09764999999607,0.005594434088875536,0.007748750921529945,0.0,0.0
BC,past,2001-01-01T00:00:00,F,3,146.75964000000022,0.003647470921562785,0.005052046948039771,0.0,0.0
BC,past,2001-01-01T00:00:00,F,4,200.41296000000148,0.004980936474798725,0.006899006313422563,0.0,0.0
BC,past,2001-01-01T00:00:00,F,5,-73.6620000000039,-0.0018307485833582837,0.0,0.028338447375009988,0.0031609165808446577
BC,past,2001-01-01T00:00:00,F,6,163.10959999999977,0.0040538224475593935,0.005614877202451474,0.0,0.0
BC,past,2001-01-01T00:00:00,F,7,164.8917599999986,0.0040981151207873205,0.005676226194510276,0.0,0.0
BC,past,2001-01-01T00:00:00,F,8,51.940959999999905,0.0012909076448951165,0.001788013165242535,0.0,0.0
BC,past,2001-01-01T00:00:00,F,9,119.98063999999795,0.0029819226563276157,0.004130207910947772,0.0,0.0
BC,past,2001-01-01T00:00:00,F,10,163.0109599999996,0.004051370911621424,0.005611481623728635,0.0,0.0
BC,past,2001-01-01T00:00:00,F,11,105.05143999999927,0.002610881797395349,0.0036162858319847245,0.0,0.0
BC,past,2001-01-01T00:00:00,F,12,180.27790000000095,0.004480512476389327,0.006205877954552235,0.0,0.0
BC,past,2001-01-01T00:00:00,F,13,337.76782000000094,0.008394666964907071,0.0116273035568706,0.0,0.0
BC,past,2001-01-01T00:00:00,F,14,213.34658999999374,0.005302380703847145,0.00734423298451917,0.0,0.0
BC,past,2001-01-01T00:00:00,F,15,395.6785600000003,0.009833943731981317,0.013620820148187674,0.0,0.0
BC,past,2001-01-01T00:00:00,F,16,514.9222399999999,0.012797550452331243,0.017725658982740745,0.0,0.0
BC,past,2001-01-01T00:00:00,F,17,347.7531199999976,0.008642835271895754,0.011971037054651355,0.0,0.0
BC,past,2001-01-01T00:00:00,F,18,645.1589800000002,0.01603437170692912,0.022208922397938886,0.0,0.0
BC,past,2001-01-01T00:00:00,F,19,670.7903799999985,0.016671398250323058,0.023091256506580594,0.0,0.0
BC,past,2001-01-01T00:00:00,F,20,646.7228599999944,0.016073239387612945,0.022262757329539095,0.0,0.0
BC,past,2001-01-01T00:00:00,F,21,607.1563499999938,0.015089878467044284,0.02090072164936103,0.0,0.0
BC,past,2001-01-01T00:00:00,F,22,303.83727999999974,0.007551378864698274,0.010459280243019823,0.0,0.0
BC,past,2001-01-01T00:00:00,F,23,202.42853000000105,0.005031030171985313,0.006968390200348549,0.0,0.0
BC,past,2001-01-01T00:00:00,F,24,203.71895999999833,0.005063101699970134,0.007012811902004026,0.0,0.0
BC,past,2001-01-01T00:00:00,F,25,124.38231999999698,0.0030913192166218554,0.004281731136340277,0.0,0.0
BC,past,2001-01-01T00:00:00,F,26,263.92825999999695,0.006559505418033526,0.009085454014703427,0.0,0.0
BC,past,2001-01-01T00:00:00,F,27,327.4344000000019,0.008137846704443829,0.011271586392575238,0.0,0.0
BC,past,2001-01-01T00:00:00,F,28,239.04539999999542,0.00594108261258563,0.008228887611831982,0.0,0.0
BC,past,2001-01-01T00:00:00,F,29,439.5466400000005,0.010924213142459501,0.015130932871824536,0.0,0.0
BC,past,2001-01-01T00:00:00,F,30,174.0664099999958,0.004326136047320703,0.005992053914800534,0.0,0.0
BC,past,2001-01-01T00:00:00,F,31,205.22551000000385,0.005100544537230437,0.007064673308379766,0.0,0.0
